Timestamp,Scenario,IP,Status,Duration
2026-01-17T12:54:57.260Z,Rate-Limit-Login,::ffff:172.19.0.5,429,1
2026-01-17T12:54:57.271Z,Rate-Limit-Login,::ffff:172.19.0.3,429,1
2026-01-17T12:55:01.863Z,Rate-Limit-Login,::ffff:172.19.0.2,429,1
2026-01-17T12:55:02.281Z,Rate-Limit-Login,::ffff:172.19.0.5,429,1
2026-01-17T12:55:02.290Z,Rate-Limit-Login,::ffff:172.19.0.3,429,1
2026-01-17T12:55:06.884Z,Rate-Limit-Login,::ffff:172.19.0.2,429,2
2026-01-17T12:55:07.300Z,Rate-Limit-Login,::ffff:172.19.0.5,429,2
2026-01-17T12:55:07.317Z,Rate-Limit-Login,::ffff:172.19.0.3,429,1
2026-01-17T12:55:11.905Z,Rate-Limit-Login,::ffff:172.19.0.2,429,1
2026-01-17T12:55:12.323Z,Rate-Limit-Login,::ffff:172.19.0.5,429,1
2026-01-17T12:55:12.336Z,Rate-Limit-Login,::ffff:172.19.0.3,429,1
2026-01-17T12:55:16.924Z,Rate-Limit-Login,::ffff:172.19.0.2,429,2
2026-01-17T12:55:17.351Z,Rate-Limit-Login,::ffff:172.19.0.5,429,4
2026-01-17T12:55:17.362Z,Rate-Limit-Login,::ffff:172.19.0.3,429,2
2026-01-17T12:55:21.945Z,Rate-Limit-Login,::ffff:172.19.0.2,401,7
2026-01-17T12:55:22.372Z,Rate-Limit-Login,::ffff:172.19.0.5,401,6
2026-01-17T12:55:22.424Z,Rate-Limit-Login,::ffff:172.19.0.3,401,42
2026-01-17T12:55:28.488Z,Rate-Limit-Login,::ffff:172.19.0.2,401,5
2026-01-17T12:55:28.935Z,Rate-Limit-Login,::ffff:172.19.0.5,401,25
2026-01-17T12:55:28.963Z,Rate-Limit-Login,::ffff:172.19.0.3,401,6
2026-01-17T12:55:33.506Z,Rate-Limit-Login,::ffff:172.19.0.2,401,6
2026-01-17T12:55:33.967Z,Rate-Limit-Login,::ffff:172.19.0.5,401,16
2026-01-17T12:55:33.987Z,Rate-Limit-Login,::ffff:172.19.0.3,401,6
2026-01-17T12:55:38.533Z,Rate-Limit-Login,::ffff:172.19.0.2,401,5
2026-01-17T12:55:39.006Z,Rate-Limit-Login,::ffff:172.19.0.5,401,19
2026-01-17T12:55:39.018Z,Rate-Limit-Login,::ffff:172.19.0.3,401,4
2026-01-17T12:55:43.555Z,Rate-Limit-Login,::ffff:172.19.0.2,401,6
2026-01-17T12:55:44.046Z,Rate-Limit-Login,::ffff:172.19.0.5,401,24
2026-01-17T12:55:44.051Z,Rate-Limit-Login,::ffff:172.19.0.3,401,20
2026-01-17T12:55:48.571Z,Rate-Limit-Login,::ffff:172.19.0.2,429,1
2026-01-17T12:55:49.067Z,Rate-Limit-Login,::ffff:172.19.0.5,429,2
2026-01-17T12:55:49.074Z,Rate-Limit-Login,::ffff:172.19.0.3,429,1
2026-01-17T12:55:53.584Z,Rate-Limit-Login,::ffff:172.19.0.2,429,1
2026-01-17T12:55:54.083Z,Rate-Limit-Login,::ffff:172.19.0.5,429,1
2026-01-17T12:55:54.097Z,Rate-Limit-Login,::ffff:172.19.0.3,429,1
2026-01-17T12:56:00.053Z,Rate-Limit-Login,::ffff:172.19.0.2,429,39
2026-01-17T12:56:00.518Z,Rate-Limit-Login,::ffff:172.19.0.5,429,7
2026-01-17T12:56:00.546Z,Rate-Limit-Login,::ffff:172.19.0.3,429,2
2026-01-17T12:56:05.071Z,Rate-Limit-Login,::ffff:172.19.0.2,429,1
2026-01-17T12:56:05.539Z,Rate-Limit-Login,::ffff:172.19.0.5,429,1
2026-01-17T12:56:05.559Z,Rate-Limit-Login,::ffff:172.19.0.3,429,1
2026-01-17T12:56:10.086Z,Rate-Limit-Login,::ffff:172.19.0.2,429,1
2026-01-17T12:56:10.557Z,Rate-Limit-Login,::ffff:172.19.0.5,429,2
2026-01-17T12:56:10.574Z,Rate-Limit-Login,::ffff:172.19.0.3,429,3
2026-01-17T12:56:18.926Z,Basic-Login,unknown,401,120
2026-01-17T12:56:18.957Z,Rate-Limit-Login,::ffff:172.19.0.2,429,1
2026-01-17T12:56:18.965Z,Basic-Login,unknown,401,139
2026-01-17T12:56:18.971Z,Basic-Login,unknown,401,135
2026-01-17T12:56:18.984Z,Rate-Limit-Login,::ffff:172.19.0.5,429,1
2026-01-17T12:56:18.993Z,Rate-Limit-Login,::ffff:172.19.0.3,429,2
2026-01-17T12:56:24.033Z,Basic-Login,unknown,401,43
2026-01-17T12:56:24.117Z,Basic-Login,unknown,401,49
2026-01-17T12:56:24.122Z,Basic-Login,unknown,401,20
2026-01-17T12:56:24.128Z,Rate-Limit-Login,::ffff:172.19.0.2,401,18
2026-01-17T12:56:24.143Z,Rate-Limit-Login,::ffff:172.19.0.5,401,8
2026-01-17T12:56:24.147Z,Rate-Limit-Login,::ffff:172.19.0.3,401,8
2026-01-17T12:56:30.540Z,Basic-Login,unknown,401,21
2026-01-17T12:56:30.546Z,Basic-Login,unknown,401,12
2026-01-17T12:56:30.556Z,Basic-Login,unknown,401,25
2026-01-17T12:56:30.606Z,Rate-Limit-Login,::ffff:172.19.0.2,401,12
2026-01-17T12:56:30.611Z,Rate-Limit-Login,::ffff:172.19.0.3,401,13
2026-01-17T12:56:30.617Z,Rate-Limit-Login,::ffff:172.19.0.5,401,13
2026-01-17T12:56:35.653Z,Basic-Login,unknown,401,26
2026-01-17T12:56:35.669Z,Basic-Login,unknown,401,28
2026-01-17T12:56:35.675Z,Basic-Login,unknown,401,24
2026-01-17T12:56:35.739Z,Rate-Limit-Login,::ffff:172.19.0.3,401,44
2026-01-17T12:56:35.749Z,Rate-Limit-Login,::ffff:172.19.0.2,401,58
2026-01-17T12:56:35.782Z,Rate-Limit-Login,::ffff:172.19.0.5,401,79
2026-01-17T12:56:40.821Z,Basic-Login,unknown,401,33
2026-01-17T12:56:40.829Z,Basic-Login,unknown,401,28
2026-01-17T12:56:40.839Z,Basic-Login,unknown,401,21
2026-01-17T12:56:40.884Z,Rate-Limit-Login,::ffff:172.19.0.2,401,26
2026-01-17T12:56:40.890Z,Rate-Limit-Login,::ffff:172.19.0.5,401,20
2026-01-17T12:56:40.894Z,Rate-Limit-Login,::ffff:172.19.0.3,401,31
2026-01-17T12:56:45.979Z,Basic-Login,unknown,401,73
2026-01-17T12:56:45.986Z,Basic-Login,unknown,401,63
2026-01-17T12:56:45.991Z,Basic-Login,unknown,401,78
2026-01-17T12:56:46.048Z,Rate-Limit-Login,::ffff:172.19.0.5,401,28
2026-01-17T12:56:46.125Z,Rate-Limit-Login,::ffff:172.19.0.3,401,111
2026-01-17T12:56:46.145Z,Rate-Limit-Login,::ffff:172.19.0.2,401,138
2026-01-17T12:56:51.127Z,Basic-Login,unknown,401,4
2026-01-17T12:56:51.139Z,Rate-Limit-Login,::ffff:172.19.0.5,429,3
2026-01-17T12:56:51.161Z,Basic-Login,unknown,401,16
2026-01-17T12:56:51.169Z,Basic-Login,unknown,401,11
2026-01-17T12:56:51.179Z,Rate-Limit-Login,::ffff:172.19.0.3,429,1
2026-01-17T12:56:51.188Z,Rate-Limit-Login,::ffff:172.19.0.2,429,2
2026-01-17T12:56:56.170Z,Basic-Login,unknown,401,19
2026-01-17T12:56:56.184Z,Rate-Limit-Login,::ffff:172.19.0.5,429,4
2026-01-17T12:56:56.216Z,Basic-Login,unknown,401,12
2026-01-17T12:56:56.222Z,Basic-Login,unknown,401,12
2026-01-17T12:56:56.236Z,Rate-Limit-Login,::ffff:172.19.0.3,429,1
2026-01-17T12:56:56.245Z,Rate-Limit-Login,::ffff:172.19.0.2,429,1
2026-01-17T12:57:02.687Z,Basic-Login,unknown,401,11
2026-01-17T12:57:02.705Z,Rate-Limit-Login,::ffff:172.19.0.5,429,2
2026-01-17T12:57:02.750Z,Basic-Login,unknown,401,23
2026-01-17T12:57:02.758Z,Basic-Login,unknown,401,20
2026-01-17T12:57:02.774Z,Rate-Limit-Login,::ffff:172.19.0.3,429,5
2026-01-17T12:57:02.781Z,Rate-Limit-Login,::ffff:172.19.0.2,429,1
2026-01-17T12:57:07.735Z,Basic-Login,unknown,401,20
2026-01-17T12:57:07.764Z,Rate-Limit-Login,::ffff:172.19.0.5,429,5
2026-01-17T12:57:07.830Z,Basic-Login,unknown,401,35
2026-01-17T12:57:07.940Z,Rate-Limit-Login,::ffff:172.19.0.3,429,2
2026-01-17T12:57:07.945Z,Basic-Login,unknown,401,15
2026-01-17T12:57:07.959Z,Rate-Limit-Login,::ffff:172.19.0.2,429,2
2026-01-17T12:57:12.786Z,Basic-Login,unknown,401,7
2026-01-17T12:57:12.802Z,Rate-Limit-Login,::ffff:172.19.0.5,429,4
2026-01-17T12:57:12.980Z,Basic-Login,unknown,401,22
2026-01-17T12:57:12.986Z,Basic-Login,unknown,401,12
2026-01-17T12:57:13.000Z,Rate-Limit-Login,::ffff:172.19.0.3,429,1
2026-01-17T12:57:13.010Z,Rate-Limit-Login,::ffff:172.19.0.2,429,2
2026-01-17T12:57:17.844Z,Basic-Login,unknown,401,19
2026-01-17T12:57:17.864Z,Rate-Limit-Login,::ffff:172.19.0.5,429,3
2026-01-17T12:57:18.037Z,Basic-Login,unknown,401,16
2026-01-17T12:57:18.044Z,Basic-Login,unknown,401,18
2026-01-17T12:57:18.062Z,Rate-Limit-Login,::ffff:172.19.0.3,429,6
2026-01-17T12:57:18.068Z,Rate-Limit-Login,::ffff:172.19.0.2,429,1
2026-01-17T12:57:22.900Z,Basic-Login,unknown,401,17
2026-01-17T12:57:22.918Z,Rate-Limit-Login,::ffff:172.19.0.5,429,6
2026-01-17T12:57:23.098Z,Basic-Login,unknown,401,19
2026-01-17T12:57:23.104Z,Basic-Login,unknown,401,20
2026-01-17T12:57:23.176Z,Rate-Limit-Login,::ffff:172.19.0.3,429,1
2026-01-17T12:57:23.182Z,Rate-Limit-Login,::ffff:172.19.0.2,429,1
2026-01-17T12:57:27.989Z,Basic-Login,unknown,401,5
2026-01-17T12:57:28.016Z,Rate-Limit-Login,::ffff:172.19.0.5,401,11
2026-01-17T12:57:28.212Z,Basic-Login,unknown,401,3
2026-01-17T12:57:28.234Z,Basic-Login,unknown,401,5
2026-01-17T12:57:28.258Z,Rate-Limit-Login,::ffff:172.19.0.3,401,18
2026-01-17T12:57:28.272Z,Rate-Limit-Login,::ffff:172.19.0.2,401,5
2026-01-17T12:57:34.617Z,Basic-Login,unknown,401,18
2026-01-17T12:57:34.635Z,Rate-Limit-Login,::ffff:172.19.0.5,401,4
2026-01-17T12:57:34.867Z,Basic-Login,unknown,401,29
2026-01-17T12:57:34.897Z,Basic-Login,unknown,401,33
2026-01-17T12:57:34.947Z,Rate-Limit-Login,::ffff:172.19.0.3,401,14
2026-01-17T12:57:34.955Z,Rate-Limit-Login,::ffff:172.19.0.2,401,9
2026-01-17T12:57:39.677Z,Basic-Login,unknown,401,4
2026-01-17T12:57:39.693Z,Rate-Limit-Login,::ffff:172.19.0.5,401,6
2026-01-17T12:57:39.972Z,Basic-Login,unknown,401,8
2026-01-17T12:57:40.014Z,Basic-Login,unknown,401,43
2026-01-17T12:57:40.067Z,Rate-Limit-Login,::ffff:172.19.0.3,401,16
2026-01-17T12:57:40.070Z,Rate-Limit-Login,::ffff:172.19.0.2,401,14
2026-01-17T12:57:44.724Z,Basic-Login,unknown,401,16
2026-01-17T12:57:44.740Z,Rate-Limit-Login,::ffff:172.19.0.5,401,5
2026-01-17T12:57:45.090Z,Basic-Login,unknown,401,7
2026-01-17T12:57:45.095Z,Basic-Login,unknown,401,10
2026-01-17T12:57:45.110Z,Rate-Limit-Login,::ffff:172.19.0.2,401,8
2026-01-17T12:57:45.114Z,Rate-Limit-Login,::ffff:172.19.0.3,401,8
2026-01-17T12:57:49.780Z,Basic-Login,unknown,401,21
2026-01-17T12:57:49.793Z,Rate-Limit-Login,::ffff:172.19.0.5,401,4
2026-01-17T12:57:50.160Z,Basic-Login,unknown,401,21
2026-01-17T12:57:50.168Z,Basic-Login,unknown,401,17
2026-01-17T12:57:50.204Z,Rate-Limit-Login,::ffff:172.19.0.2,401,24
2026-01-17T12:57:50.212Z,Rate-Limit-Login,::ffff:172.19.0.3,401,27
2026-01-17T12:57:54.817Z,Basic-Login,unknown,401,7
2026-01-17T12:57:54.832Z,Rate-Limit-Login,::ffff:172.19.0.5,429,2
2026-01-17T12:57:55.261Z,Basic-Login,unknown,401,31
2026-01-17T12:57:55.266Z,Basic-Login,unknown,401,30
2026-01-17T12:57:55.284Z,Rate-Limit-Login,::ffff:172.19.0.3,429,1
2026-01-17T12:57:55.291Z,Rate-Limit-Login,::ffff:172.19.0.2,429,1
2026-01-17T12:57:59.865Z,Basic-Login,unknown,401,12
2026-01-17T12:57:59.877Z,Rate-Limit-Login,::ffff:172.19.0.5,429,1
2026-01-17T12:58:00.345Z,Basic-Login,unknown,401,39
2026-01-17T12:58:00.350Z,Basic-Login,unknown,401,39
2026-01-17T12:58:00.372Z,Rate-Limit-Login,::ffff:172.19.0.3,429,2
2026-01-17T12:58:00.386Z,Rate-Limit-Login,::ffff:172.19.0.2,429,1
2026-01-17T12:58:06.334Z,Basic-Login,unknown,401,23
2026-01-17T12:58:06.347Z,Rate-Limit-Login,::ffff:172.19.0.5,429,3
2026-01-17T12:58:06.824Z,Basic-Login,unknown,401,19
2026-01-17T12:58:06.831Z,Basic-Login,unknown,401,11
2026-01-17T12:58:06.845Z,Rate-Limit-Login,::ffff:172.19.0.3,429,1
2026-01-17T12:58:06.856Z,Rate-Limit-Login,::ffff:172.19.0.2,429,2
2026-01-17T12:58:11.380Z,Basic-Login,unknown,401,5
2026-01-17T12:58:11.393Z,Rate-Limit-Login,::ffff:172.19.0.5,429,3
2026-01-17T12:58:11.876Z,Basic-Login,unknown,401,16
2026-01-17T12:58:11.881Z,Basic-Login,unknown,401,9
2026-01-17T12:58:11.918Z,Rate-Limit-Login,::ffff:172.19.0.3,429,6
2026-01-17T12:58:11.929Z,Rate-Limit-Login,::ffff:172.19.0.2,429,1
2026-01-17T12:58:16.426Z,Basic-Login,unknown,401,21
2026-01-17T12:58:16.436Z,Rate-Limit-Login,::ffff:172.19.0.5,429,1
2026-01-17T12:58:16.946Z,Basic-Login,unknown,401,15
2026-01-17T12:58:16.969Z,Rate-Limit-Login,::ffff:172.19.0.3,429,1
2026-01-17T12:58:16.973Z,Basic-Login,unknown,401,14
2026-01-17T12:58:16.983Z,Rate-Limit-Login,::ffff:172.19.0.2,429,1
2026-01-17T12:58:21.462Z,Basic-Login,unknown,401,10
2026-01-17T12:58:21.475Z,Rate-Limit-Login,::ffff:172.19.0.5,429,1
2026-01-17T12:58:22.022Z,Basic-Login,unknown,401,30
2026-01-17T12:58:22.029Z,Basic-Login,unknown,401,29
2026-01-17T12:58:22.052Z,Rate-Limit-Login,::ffff:172.19.0.3,429,2
2026-01-17T12:58:22.065Z,Rate-Limit-Login,::ffff:172.19.0.2,429,3
2026-01-17T12:58:26.521Z,Basic-Login,unknown,401,32
2026-01-17T12:58:26.562Z,Rate-Limit-Login,::ffff:172.19.0.5,429,1
2026-01-17T12:58:27.089Z,Basic-Login,unknown,401,10
2026-01-17T12:58:27.097Z,Basic-Login,unknown,401,9
2026-01-17T12:58:27.109Z,Rate-Limit-Login,::ffff:172.19.0.3,429,3
2026-01-17T12:58:27.128Z,Rate-Limit-Login,::ffff:172.19.0.2,429,3
2026-01-17T12:58:31.585Z,Basic-Login,unknown,401,11
2026-01-17T12:58:31.601Z,Rate-Limit-Login,::ffff:172.19.0.5,401,4
2026-01-17T12:58:32.149Z,Basic-Login,unknown,401,21
2026-01-17T12:58:32.155Z,Basic-Login,unknown,401,12
2026-01-17T12:58:32.197Z,Rate-Limit-Login,::ffff:172.19.0.3,401,26
2026-01-17T12:58:32.202Z,Rate-Limit-Login,::ffff:172.19.0.2,401,28
2026-01-17T12:58:38.069Z,Basic-Login,unknown,401,5
2026-01-17T12:58:38.085Z,Rate-Limit-Login,::ffff:172.19.0.5,401,7
2026-01-17T12:58:38.689Z,Basic-Login,unknown,401,26
2026-01-17T12:58:38.695Z,Basic-Login,unknown,401,26
2026-01-17T12:58:38.734Z,Rate-Limit-Login,::ffff:172.19.0.2,401,24
2026-01-17T12:58:38.738Z,Rate-Limit-Login,::ffff:172.19.0.3,401,23
2026-01-17T12:58:43.115Z,Basic-Login,unknown,401,13
2026-01-17T12:58:43.129Z,Rate-Limit-Login,::ffff:172.19.0.5,401,5
2026-01-17T12:58:43.777Z,Basic-Login,unknown,401,28
2026-01-17T12:58:43.797Z,Basic-Login,unknown,401,44
2026-01-17T12:58:43.853Z,Rate-Limit-Login,::ffff:172.19.0.3,401,18
2026-01-17T12:58:43.858Z,Rate-Limit-Login,::ffff:172.19.0.2,401,19
2026-01-17T12:58:48.164Z,Basic-Login,unknown,401,18
2026-01-17T12:58:48.177Z,Rate-Limit-Login,::ffff:172.19.0.5,401,5
2026-01-17T12:58:48.887Z,Basic-Login,unknown,401,8
2026-01-17T12:58:48.908Z,Basic-Login,unknown,401,9
2026-01-17T12:58:48.921Z,Rate-Limit-Login,::ffff:172.19.0.3,401,5
2026-01-17T12:58:48.932Z,Rate-Limit-Login,::ffff:172.19.0.2,401,5
2026-01-17T12:58:53.194Z,Basic-Login,unknown,401,5
2026-01-17T12:58:53.212Z,Rate-Limit-Login,::ffff:172.19.0.5,401,5
2026-01-17T12:58:53.966Z,Basic-Login,unknown,401,18
2026-01-17T12:58:53.971Z,Basic-Login,unknown,401,18
2026-01-17T12:58:53.987Z,Rate-Limit-Login,::ffff:172.19.0.3,401,6
2026-01-17T12:58:53.991Z,Rate-Limit-Login,::ffff:172.19.0.2,401,7
2026-01-17T12:58:58.239Z,Basic-Login,unknown,401,14
2026-01-17T12:58:58.249Z,Rate-Limit-Login,::ffff:172.19.0.5,429,2
2026-01-17T12:58:59.051Z,Basic-Login,unknown,401,14
2026-01-17T12:58:59.086Z,Rate-Limit-Login,::ffff:172.19.0.2,429,2
2026-01-17T12:58:59.095Z,Basic-Login,unknown,401,33
2026-01-17T12:58:59.108Z,Rate-Limit-Login,::ffff:172.19.0.3,429,2
2026-01-17T12:59:03.283Z,Basic-Login,unknown,401,4
2026-01-17T12:59:03.302Z,Rate-Limit-Login,::ffff:172.19.0.5,429,2
2026-01-17T12:59:04.151Z,Basic-Login,unknown,401,45
2026-01-17T12:59:04.199Z,Rate-Limit-Login,::ffff:172.19.0.2,429,1
2026-01-17T12:59:04.203Z,Basic-Login,unknown,401,33
2026-01-17T12:59:04.212Z,Rate-Limit-Login,::ffff:172.19.0.3,429,1
2026-01-17T12:59:09.805Z,Basic-Login,unknown,401,13
2026-01-17T12:59:09.817Z,Rate-Limit-Login,::ffff:172.19.0.5,429,2
2026-01-17T12:59:10.704Z,Basic-Login,unknown,401,12
2026-01-17T12:59:10.719Z,Basic-Login,unknown,401,17
2026-01-17T12:59:10.727Z,Rate-Limit-Login,::ffff:172.19.0.2,429,1
2026-01-17T12:59:10.738Z,Rate-Limit-Login,::ffff:172.19.0.3,429,2
2026-01-17T12:59:14.843Z,Basic-Login,unknown,401,8
2026-01-17T12:59:14.867Z,Rate-Limit-Login,::ffff:172.19.0.5,429,5
2026-01-17T12:59:15.755Z,Basic-Login,unknown,401,17
2026-01-17T12:59:15.764Z,Basic-Login,unknown,401,11
2026-01-17T12:59:15.776Z,Rate-Limit-Login,::ffff:172.19.0.2,429,2
2026-01-17T12:59:15.786Z,Rate-Limit-Login,::ffff:172.19.0.3,429,1
2026-01-17T12:59:19.894Z,Basic-Login,unknown,401,8
2026-01-17T12:59:19.903Z,Rate-Limit-Login,::ffff:172.19.0.5,429,0
2026-01-17T12:59:20.864Z,Basic-Login,unknown,401,14
2026-01-17T12:59:20.870Z,Basic-Login,unknown,401,8
2026-01-17T12:59:20.883Z,Rate-Limit-Login,::ffff:172.19.0.2,429,6
2026-01-17T12:59:20.890Z,Rate-Limit-Login,::ffff:172.19.0.3,429,1
2026-01-17T12:59:24.931Z,Basic-Login,unknown,401,7
2026-01-17T12:59:24.942Z,Rate-Limit-Login,::ffff:172.19.0.5,429,1
2026-01-17T12:59:25.930Z,Basic-Login,unknown,401,18
2026-01-17T12:59:25.935Z,Basic-Login,unknown,401,17
2026-01-17T12:59:26.030Z,Rate-Limit-Login,::ffff:172.19.0.2,429,1
2026-01-17T12:59:26.036Z,Rate-Limit-Login,::ffff:172.19.0.3,429,1
2026-01-17T12:59:30.031Z,Basic-Login,unknown,401,69
2026-01-17T12:59:30.042Z,Rate-Limit-Login,::ffff:172.19.0.5,429,1
2026-01-17T12:59:31.056Z,Basic-Login,unknown,401,8
2026-01-17T12:59:31.064Z,Basic-Login,unknown,401,9
2026-01-17T12:59:31.074Z,Rate-Limit-Login,::ffff:172.19.0.2,429,1
2026-01-17T12:59:31.088Z,Rate-Limit-Login,::ffff:172.19.0.3,429,1
2026-01-17T12:59:35.074Z,Basic-Login,unknown,401,4
2026-01-17T12:59:35.086Z,Rate-Limit-Login,::ffff:172.19.0.5,401,4
2026-01-17T12:59:36.133Z,Basic-Login,unknown,401,31
2026-01-17T12:59:36.142Z,Basic-Login,unknown,401,31
2026-01-17T12:59:36.179Z,Rate-Limit-Login,::ffff:172.19.0.2,401,24
2026-01-17T12:59:36.184Z,Rate-Limit-Login,::ffff:172.19.0.3,401,26
2026-01-17T12:59:41.582Z,Basic-Login,unknown,401,24
2026-01-17T12:59:41.597Z,Rate-Limit-Login,::ffff:172.19.0.5,401,4
2026-01-17T12:59:42.675Z,Basic-Login,unknown,401,24
2026-01-17T12:59:42.681Z,Basic-Login,unknown,401,15
2026-01-17T12:59:42.720Z,Rate-Limit-Login,::ffff:172.19.0.2,401,26
2026-01-17T12:59:42.723Z,Rate-Limit-Login,::ffff:172.19.0.3,401,25
2026-01-17T12:59:46.635Z,Basic-Login,unknown,401,17
2026-01-17T12:59:46.649Z,Rate-Limit-Login,::ffff:172.19.0.5,401,4
2026-01-17T12:59:47.751Z,Basic-Login,unknown,401,10
2026-01-17T12:59:47.760Z,Basic-Login,unknown,401,15
2026-01-17T12:59:47.799Z,Rate-Limit-Login,::ffff:172.19.0.2,401,26
2026-01-17T12:59:47.803Z,Rate-Limit-Login,::ffff:172.19.0.3,401,24
2026-01-17T12:59:51.672Z,Basic-Login,unknown,401,4
2026-01-17T12:59:51.690Z,Rate-Limit-Login,::ffff:172.19.0.5,401,5
2026-01-17T12:59:52.840Z,Basic-Login,unknown,401,23
2026-01-17T12:59:52.846Z,Basic-Login,unknown,401,23
2026-01-17T12:59:52.873Z,Rate-Limit-Login,::ffff:172.19.0.2,401,15
2026-01-17T12:59:52.877Z,Rate-Limit-Login,::ffff:172.19.0.3,401,16
2026-01-17T12:59:56.732Z,Basic-Login,unknown,401,6
2026-01-17T12:59:56.745Z,Rate-Limit-Login,::ffff:172.19.0.5,401,4
2026-01-17T12:59:57.920Z,Basic-Login,unknown,401,25
2026-01-17T12:59:57.930Z,Basic-Login,unknown,401,32
2026-01-17T12:59:57.938Z,Rate-Limit-Login,::ffff:172.19.0.3,401,10
2026-01-17T12:59:57.958Z,Rate-Limit-Login,::ffff:172.19.0.2,401,5
2026-01-17T13:00:01.775Z,Basic-Login,unknown,401,16
2026-01-17T13:00:01.788Z,Rate-Limit-Login,::ffff:172.19.0.5,429,1
2026-01-17T13:00:02.977Z,Basic-Login,unknown,401,21
2026-01-17T13:00:02.983Z,Basic-Login,unknown,401,12
2026-01-17T13:00:02.998Z,Rate-Limit-Login,::ffff:172.19.0.3,429,1
2026-01-17T13:00:03.003Z,Rate-Limit-Login,::ffff:172.19.0.2,429,0
2026-01-17T13:00:06.831Z,Basic-Login,unknown,401,15
2026-01-17T13:00:06.845Z,Rate-Limit-Login,::ffff:172.19.0.5,429,1
2026-01-17T13:00:08.606Z,Basic-Login,unknown,401,25
2026-01-17T13:00:08.616Z,Rate-Limit-Login,::ffff:172.19.0.3,429,1
2026-01-17T13:00:08.619Z,Basic-Login,unknown,401,31
2026-01-17T13:00:08.629Z,Rate-Limit-Login,::ffff:172.19.0.2,429,1
2026-01-17T13:00:13.341Z,Basic-Login,unknown,401,13
2026-01-17T13:00:13.354Z,Rate-Limit-Login,::ffff:172.19.0.5,429,1
2026-01-17T13:00:14.557Z,Basic-Login,unknown,401,23
2026-01-17T13:00:14.563Z,Basic-Login,unknown,401,11
2026-01-17T13:00:14.575Z,Rate-Limit-Login,::ffff:172.19.0.3,429,1
2026-01-17T13:00:14.582Z,Rate-Limit-Login,::ffff:172.19.0.2,429,1
2026-01-17T13:00:18.381Z,Basic-Login,unknown,401,13
2026-01-17T13:00:18.437Z,Rate-Limit-Login,::ffff:172.19.0.5,429,6
2026-01-17T13:00:19.591Z,Basic-Login,unknown,401,6
2026-01-17T13:00:19.605Z,Rate-Limit-Login,::ffff:172.19.0.3,429,1
2026-01-17T13:00:19.611Z,Basic-Login,unknown,401,10
2026-01-17T13:00:19.619Z,Rate-Limit-Login,::ffff:172.19.0.2,429,1
2026-01-17T13:00:23.467Z,Basic-Login,unknown,401,13
2026-01-17T13:00:23.476Z,Rate-Limit-Login,::ffff:172.19.0.5,429,1
2026-01-17T13:00:24.636Z,Basic-Login,unknown,401,18
2026-01-17T13:00:24.641Z,Basic-Login,unknown,401,9
2026-01-17T13:00:24.654Z,Rate-Limit-Login,::ffff:172.19.0.3,429,1
2026-01-17T13:00:24.665Z,Rate-Limit-Login,::ffff:172.19.0.2,429,2
2026-01-17T13:00:28.515Z,Basic-Login,unknown,401,22
2026-01-17T13:00:28.524Z,Rate-Limit-Login,::ffff:172.19.0.5,429,1
2026-01-17T13:00:29.697Z,Basic-Login,unknown,401,22
2026-01-17T13:00:29.708Z,Basic-Login,unknown,401,20
2026-01-17T13:00:29.719Z,Rate-Limit-Login,::ffff:172.19.0.3,429,1
2026-01-17T13:00:29.725Z,Rate-Limit-Login,::ffff:172.19.0.2,429,1
2026-01-17T13:00:33.556Z,Basic-Login,unknown,401,20
2026-01-17T13:00:33.569Z,Rate-Limit-Login,::ffff:172.19.0.5,429,2
2026-01-17T13:00:34.764Z,Basic-Login,unknown,401,26
2026-01-17T13:00:34.769Z,Basic-Login,unknown,401,28
2026-01-17T13:00:34.781Z,Rate-Limit-Login,::ffff:172.19.0.2,429,1
2026-01-17T13:00:34.788Z,Rate-Limit-Login,::ffff:172.19.0.3,429,1
2026-01-17T13:00:38.615Z,Basic-Login,unknown,401,29
2026-01-17T13:00:38.646Z,Rate-Limit-Login,::ffff:172.19.0.5,401,14
2026-01-17T13:00:41.280Z,Basic-Login,unknown,401,24
2026-01-17T13:00:41.286Z,Basic-Login,unknown,401,25
2026-01-17T13:00:41.326Z,Rate-Limit-Login,::ffff:172.19.0.3,401,23
2026-01-17T13:00:41.331Z,Rate-Limit-Login,::ffff:172.19.0.2,401,24
2026-01-17T13:00:45.135Z,Basic-Login,unknown,401,5
2026-01-17T13:00:45.150Z,Rate-Limit-Login,::ffff:172.19.0.5,401,7
2026-01-17T13:00:46.364Z,Basic-Login,unknown,401,18
2026-01-17T13:00:46.370Z,Basic-Login,unknown,401,17
2026-01-17T13:00:46.423Z,Rate-Limit-Login,::ffff:172.19.0.2,401,32
2026-01-17T13:00:46.436Z,Rate-Limit-Login,::ffff:172.19.0.3,401,49
2026-01-17T13:00:50.177Z,Basic-Login,unknown,401,9
2026-01-17T13:00:50.193Z,Rate-Limit-Login,::ffff:172.19.0.5,401,6
2026-01-17T13:00:51.451Z,Basic-Login,unknown,401,5
2026-01-17T13:00:51.486Z,Basic-Login,unknown,401,21
2026-01-17T13:00:51.492Z,Rate-Limit-Login,::ffff:172.19.0.2,401,23
